Edge Name,Model Number,Serial Number, Status, Activation Date, Link Name, Link Mode, Link State, Last Active, IP Address, DL (Mbps), UL (Mbps), DL (MB), UL (MB)
102978,edge510,VC05100023603,CONNECTED,2020-06-29 17:41:10.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:16:06.000,74.49.190.204,45.85613071428572,11.811186807953328,372075.387481,76157.832164
102980,edge510,VC05100031272,CONNECTED,2020-06-23 20:43:56.000,207.229.38.108,BACKUP,STANDBY,2023-01-22 06:20:18.000,207.229.38.104,25.93,30.437,31.06184,80.025969
102980,edge510,VC05100031272,CONNECTED,2020-06-23 20:43:56.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:18.000,74.49.190.204,26.156901480773826,6.9890507523286365,11862.992802,12595.388581
102980,edge510,VC05100031272,CONNECTED,2020-06-23 20:43:56.000,74.49.190.204,ACTIVE,STABLE,2023-01-22 06:20:18.000,74.49.190.204,26.11,6.11,73011.211753,24439.993848
102980,edge510,VC05100031272,CONNECTED,2020-06-23 20:43:56.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:18.000,74.49.190.204,26.161023633325375,7.016135712580568,76666.526347,25577.511607
102995,edge510,VC05100032978,CONNECTED,2020-06-25 16:17:04.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:13.000,74.49.190.204,15.319,0.869,126715.524537,21455.76717
102995,edge510,VC05100032978,CONNECTED,2020-06-25 16:17:04.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:13.000,74.49.190.204,6.98,0.163,6504.371544,3577.091323
102995,edge510,VC05100032978,CONNECTED,2020-06-25 16:17:04.000,74.49.190.204,ACTIVE,STABLE,2023-01-22 06:20:13.000,74.49.190.204,15.0,0.8,87947.865208,17411.126488
102995,edge510,VC05100032978,CONNECTED,2020-06-25 16:17:04.000,207.229.38.110,ACTIVE,STABLE,2023-01-22 06:20:13.000,207.229.38.108,45.67499784637473,42.73129181622398,5707.961363,4906.969297
103070,edge510,VC05100032308,CONNECTED,2020-06-18 16:49:38.000,74.49.190.204,ACTIVE,STABLE,2023-01-22 06:20:29.000,74.49.190.204,26.11,1.11,183174.455822,28227.758987
103070,edge510,VC05100032308,CONNECTED,2020-06-18 16:49:38.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:20:29.000,207.219.150.147,44.234,14.462,2.735439,79.80062
103070,edge510,VC05100032308,CONNECTED,2020-06-18 16:49:38.000,100.66.87.1,ACTIVE,STABLE,2023-01-22 06:20:29.000,74.49.190.204,25.986231236597572,1.1462344531808435,128573.751459,18381.833665
103087,edge510,VC05100026912,CONNECTED,2020-09-23 21:34:26.000,100.66.5.241 - 250-807-2049,ACTIVE,STABLE,2023-01-22 06:19:58.000,216.21.135.198,6.29237094078319,0.5754506924546322,7439.081689,8544.957872
103087,edge510,VC05100026912,CONNECTED,2020-09-23 21:34:26.000,216.21.135.198 A 250-491-9456,ACTIVE,STABLE,2023-01-05 03:14:57.000,100.66.105.217,3.128,0.376,5055.007891,5138.84091
103087,edge510,VC05100026912,CONNECTED,2020-09-23 21:34:26.000,207.219.150.151,ACTIVE,STABLE,2023-01-22 06:19:58.000,207.219.150.151,20.581661615559003,3.8597198090692126,5110.616423,5575.409873
103103,edge510,VC05100022902,CONNECTED,2020-07-29 17:07:33.000,207.229.38.104,BACKUP,STANDBY,2023-01-22 06:20:01.000,207.229.38.106,45.36,39.312,29.062211,84.959553
103103,edge510,VC05100022902,CONNECTED,2020-07-29 17:07:33.000,50.93.48.165,ACTIVE,STABLE,2023-01-22 06:20:01.000,50.93.48.165,290.91333548233047,75.38212511938873,212219.441147,45212.336319
103268,edge510,VC05100031500,CONNECTED,2020-06-25 18:22:10.000,74.49.190.204,ACTIVE,STABLE,2023-01-22 06:17:29.000,74.49.190.204,3.11,0.911,17122.450908,8864.303918
103268,edge510,VC05100031500,CONNECTED,2020-06-25 18:22:10.000,100.66.85.121,ACTIVE,STABLE,2023-01-22 06:17:29.000,74.49.190.204,4.642996653519781,0.9099982072427394,11250.381044,5197.516549
103268,edge510,VC05100031500,CONNECTED,2020-06-25 18:22:10.000,3002,ACTIVE,STABLE,2023-01-22 06:17:29.000,74.49.190.204,2.869,0.909,13609.864761,9110.242954
103268,edge510,VC05100031500,CONNECTED,2020-06-25 18:22:10.000,207.229.38.109,ACTIVE,STABLE,2023-01-22 06:17:29.000,207.229.38.104,24.609712438644795,3.6118640287769788,5740.110339,6746.671759
103356,edge510,VC05100023031,CONNECTED,2020-06-19 18:41:37.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:19:44.000,207.219.150.151,0.0,0.0,17.319978,79.989613
103356,edge510,VC05100023031,CONNECTED,2020-06-19 18:41:37.000,74.49.190.204,ACTIVE,STABLE,2023-01-22 06:19:44.000,74.49.190.204,26.11,2.11,322354.425477,46657.178731
103356,edge510,VC05100023031,CONNECTED,2020-06-19 18:41:37.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:19:44.000,74.49.190.204,26.161037979218918,2.534012659739639,30743.289023,14443.211592
103356,edge510,VC05100023031,CONNECTED,2020-06-19 18:41:37.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:19:44.000,74.49.190.204,26.169628209721726,2.630214737847844,319449.101805,44957.03631
103439,edge510,VC05100021910,CONNECTED,2020-06-17 19:38:20.000,207.216.216.246,ACTIVE,STABLE,2023-01-22 06:19:07.000,207.216.216.246,323.4461502084574,100.56272924359737,267903.916699,43116.528376
103439,edge510,VC05100021910,CONNECTED,2020-06-17 19:38:20.000,207.229.38.104,BACKUP,STANDBY,2023-01-22 06:19:07.000,207.229.38.105,45.66,13.503,30.244921,84.462054
103952,edge510,VC05100027788,CONNECTED,2020-06-26 19:50:25.000,74.49.190.204,ACTIVE,STABLE,2023-01-22 06:20:11.000,74.49.190.204,62.586475327771154,11.952473182359952,118928.851434,21131.26384
103952,edge510,VC05100027788,CONNECTED,2020-06-26 19:50:25.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:11.000,74.49.190.204,62.719236190476195,11.9679575,125909.071187,28954.010596
103952,edge510,VC05100027788,CONNECTED,2020-06-26 19:50:25.000,207.229.38.111,BACKUP,STANDBY,2023-01-22 06:20:11.000,207.229.38.110,15.005,1.95,3.857387,92.769939
104289,edge510,VC05100026957,CONNECTED,2020-06-23 20:29:12.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:23.000,74.49.190.204,62.584,11.968442591710339,412337.983847,39287.756476
104289,edge510,VC05100026957,CONNECTED,2020-06-23 20:29:12.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:20:23.000,207.219.150.148,56.199,15.942,22.900508,79.7981
104289,edge510,VC05100026957,CONNECTED,2020-06-23 20:29:12.000,100.66.6.193,ACTIVE,STABLE,2023-01-22 06:20:23.000,100.66.6.193,62.11,11.11,232724.818331,31031.852108
105044,edge510,VC05100022743,CONNECTED,2020-06-23 17:26:43.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:19:56.000,74.49.190.204,34.61386798522578,5.471825688073395,12799.964182,7910.687661
105044,edge510,VC05100022743,CONNECTED,2020-06-23 17:26:43.000,74.49.190.204,ACTIVE,STABLE,2023-01-22 06:19:56.000,74.49.190.204,35.11,5.11,185304.451582,19179.491715
105044,edge510,VC05100022743,CONNECTED,2020-06-23 17:26:43.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:19:56.000,74.49.190.204,36.951,6.99955358207176,413627.818123,52056.614405
105044,edge510,VC05100022743,CONNECTED,2020-06-23 17:26:43.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:19:56.000,207.219.150.149,32.808,5.022,37.045543,79.64615
105607,edge510,VC05100027629,CONNECTED,2020-06-29 20:10:09.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:21:00.000,207.219.150.149,92.241,45.395,93.105233,159.603395
105607,edge510,VC05100027629,CONNECTED,2020-06-29 20:10:09.000,74.49.190.204,ACTIVE,STABLE,2023-01-22 06:21:00.000,74.49.190.204,6.11,1.11,105156.959938,17414.167966
105607,edge510,VC05100027629,CONNECTED,2020-06-29 20:10:09.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:21:00.000,74.49.190.204,6.8524431424130094,1.001,56771.692372,15643.247826
105607,edge510,VC05100027629,CONNECTED,2020-06-29 20:10:09.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:21:00.000,74.49.190.204,6.8512274303479614,1.001,160844.699207,24013.500372
105798,edge510,VC05100032060,CONNECTED,2020-06-23 17:02:33.000,207.229.38.105,BACKUP,STANDBY,2023-01-22 06:20:29.000,207.229.38.111,45.466,41.076,63.069623,160.173079
105798,edge510,VC05100032060,CONNECTED,2020-06-23 17:02:33.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:29.000,74.49.190.204,26.019788877952756,6.984628321850394,88396.51959,17068.223146
105798,edge510,VC05100032060,CONNECTED,2020-06-23 17:02:33.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:29.000,216.21.135.198,26.255936642405437,6.998075289344947,132550.994512,27057.024307
105798,edge510,VC05100032060,CONNECTED,2020-06-23 17:02:33.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:29.000,74.49.190.204,26.16295289206917,6.983121884317233,68003.512586,14684.624035
106400,edge510,VC05100081078,CONNECTED,2020-06-15 18:56:09.000,50.92.224.215,ACTIVE,STABLE,2023-01-22 06:19:09.000,50.92.224.215,317.6779822132028,91.48571266563208,64731.348388,17265.809748
106400,edge510,VC05100081078,CONNECTED,2020-06-15 18:56:09.000,207.219.150.144,BACKUP,STANDBY,2023-01-22 06:19:09.000,207.219.150.147,15.333027272727273,3.0399727685325266,28.368876,83.947671
107536,edge510,VC05100030856,CONNECTED,2020-06-19 16:54:32.000,207.219.150.144,BACKUP,STANDBY,2023-01-22 06:20:10.000,207.219.150.145,35.945,21.932,24.000786,79.927324
107536,edge510,VC05100030856,CONNECTED,2020-06-19 16:54:32.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:10.000,74.49.190.204,62.734,11.968,291899.950676,43598.854507
107536,edge510,VC05100030856,CONNECTED,2020-06-19 16:54:32.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:10.000,216.21.135.198,62.11,11.11,155068.459344,24371.648468
107551,edge510,VC05100022275,CONNECTED,2020-06-16 19:37:23.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:57.000,216.21.135.198,54.11,11.11,23302.726665,13233.540411
107551,edge510,VC05100022275,CONNECTED,2020-06-16 19:37:23.000,216.21.135.198,ACTIVE,STABLE,2023-01-22 06:20:57.000,74.49.190.204,54.24300357100345,11.964834067372932,34125.603992,11786.513054
107551,edge510,VC05100022275,CONNECTED,2020-06-16 19:37:23.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:20:57.000,207.219.150.151,15.315,2.685,2.737923,0.97583
100090,edge510,VC05100080721,CONNECTED,2020-06-12 16:23:57.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:27.000,74.49.159.204,26.123,10.998,9729.792499,6960.020518
100090,edge510,VC05100080721,CONNECTED,2020-06-12 16:23:57.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:20:27.000,74.49.159.204,26.11,9.11,253557.965722,27508.577848
100090,edge510,VC05100080721,CONNECTED,2020-06-12 16:23:57.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:27.000,74.49.143.204,26.161,7.896,298946.36928,37729.463001
100090,edge510,VC05100080721,CONNECTED,2020-06-12 16:23:57.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:20:27.000,207.219.150.148,45.679,46.236,51.964434,160.266623
101284,edge510,VC05100058325,CONNECTED,2020-05-15 19:04:09.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:19:22.000,74.49.159.204,23.55285390699904,3.4227544048903273,234269.865424,36365.258034
101284,edge510,VC05100058325,CONNECTED,2020-05-15 19:04:09.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:19:22.000,74.49.143.204,23.11,3.11,168484.08174,26432.043664
101284,edge510,VC05100058325,CONNECTED,2020-05-15 19:04:09.000,207.219.150.144,BACKUP,STANDBY,2023-01-22 06:19:22.000,207.219.150.151,65.309,11.681,87.494996,161.30158
101301,edge510,VC05100051345,CONNECTED,2020-10-21 17:39:23.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:20:11.000,74.49.159.204,26.168674693050423,10.882325306949577,304877.747261,55848.548039
101301,edge510,VC05100051345,CONNECTED,2020-10-21 17:39:23.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:11.000,74.49.159.204,26.317207171789374,7.90571479628306,364665.926483,52818.57885
101301,edge510,VC05100051345,CONNECTED,2020-10-21 17:39:23.000,207.219.150.150,BACKUP,STANDBY,2023-01-22 06:20:11.000,207.219.150.146,41.219,17.983,0.657236,0.292194
101301,edge510,VC05100051345,CONNECTED,2020-10-21 17:39:23.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:11.000,74.49.159.204,26.298,0.891,42804.290507,5426.228369
101591,edge510,VC05100056443,CONNECTED,2020-07-13 14:48:49.000,207.219.150.150,BACKUP,STANDBY,2023-01-22 06:20:13.000,207.219.150.150,65.91,18.242,44.916358,80.132856
101591,edge510,VC05100056443,CONNECTED,2020-07-13 14:48:49.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:13.000,74.49.159.204,26.168232603884928,11.001930415539709,178539.865593,36422.681012
101591,edge510,VC05100056443,CONNECTED,2020-07-13 14:48:49.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:20:13.000,74.49.159.204,26.11,6.11,158720.503854,22177.400171
101591,edge510,VC05100056443,CONNECTED,2020-07-13 14:48:49.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:13.000,74.49.143.204,26.162371772805507,1.801150971231866,7613.766524,4505.099066
101906,edge510,VC05100021410,CONNECTED,2020-07-06 16:08:11.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:18:40.000,74.49.143.204,23.573,1.246,191397.22191,23363.2827
101906,edge510,VC05100021410,CONNECTED,2020-07-06 16:08:11.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:18:40.000,207.219.150.147,57.731,14.284,43.335108,159.301707
101906,edge510,VC05100021410,CONNECTED,2020-07-06 16:08:11.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:18:40.000,74.49.159.204,23.11,1.11,124524.547055,24226.905482
102927,edge510,VC05100032201,CONNECTED,2020-06-24 14:57:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:18:17.000,74.49.143.204,25.918,9.2,10645.245706,8112.623732
102927,edge510,VC05100032201,CONNECTED,2020-06-24 14:57:45.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:18:17.000,74.49.159.204,25.11,8.109,82213.489826,11227.106598
102927,edge510,VC05100032201,CONNECTED,2020-06-24 14:57:45.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:18:17.000,74.49.159.204,26.046456290995824,7.897263565891473,227106.247889,44323.131497
102927,edge510,VC05100032201,CONNECTED,2020-06-24 14:57:45.000,207.229.38.107,BACKUP,STANDBY,2023-01-22 06:18:17.000,207.219.150.148,61.076,13.572,17.144346,79.837872
104671,edge510,VC05100042499,CONNECTED,2020-05-28 15:42:25.000,24.157.220.114,ACTIVE,STABLE,2023-01-22 06:20:50.000,24.157.220.114,116.9891812983919,17.85435163787969,202851.111237,28480.230404
104671,edge510,VC05100042499,CONNECTED,2020-05-28 15:42:25.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:20:50.000,207.219.150.147,44.974,46.373,38.075592,80.032036
100006,edge510,VC05100084895,CONNECTED,2020-06-17 17:27:15.000,100.82.185.250,ACTIVE,STABLE,2023-01-22 06:19:02.000,74.49.143.204,5.26119224787654,0.6765303265940902,31810.741514,11624.192105
100006,edge510,VC05100084895,CONNECTED,2020-06-17 17:27:15.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:19:02.000,74.49.143.204,4.306424880382775,0.437,18346.202681,12942.924895
100006,edge510,VC05100084895,CONNECTED,2020-06-17 17:27:15.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:19:02.000,74.49.159.204,1.8903409498743868,0.3187830820770519,39734.005179,17934.001108
100006,edge510,VC05100084895,CONNECTED,2020-06-17 17:27:15.000,207.219.150.151,ACTIVE,STABLE,2023-01-22 06:19:02.000,207.219.150.144,20.360442049808427,10.96598587164751,10164.500832,8601.208406
100033,edge510,VC05100075504,CONNECTED,2020-10-07 16:33:23.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:20:07.000,207.219.150.146,66.473,21.27,49.368809,80.133557
100033,edge510,VC05100075504,CONNECTED,2020-10-07 16:33:23.000,Cogeco Cable - 120/20M,ACTIVE,STABLE,2023-01-22 06:20:07.000,24.146.34.132,131.49172391538187,21.979588980518706,335735.506802,38576.74577
100299,edge510,VC05100087601,CONNECTED,2020-06-19 18:39:38.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:18:51.000,74.49.159.204,26.11,6.11,135052.447537,14761.933704
100299,edge510,VC05100087601,CONNECTED,2020-06-19 18:39:38.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:18:51.000,74.49.159.204,26.32672817153067,6.895611554496724,190083.172937,26576.896031
100299,edge510,VC05100087601,CONNECTED,2020-06-19 18:39:38.000,207.219.150.146,BACKUP,STANDBY,2023-01-22 06:18:51.000,207.219.150.149,44.674,27.905,3.381836,0.779905
100299,edge510,VC05100087601,CONNECTED,2020-06-19 18:39:38.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:18:51.000,74.49.159.204,26.24896283944736,7.9022469032872795,56564.547879,11374.849316
100669,edge510,VC05100037734,CONNECTED,2020-06-17 14:58:44.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:20:27.000,74.49.143.204,26.11,7.11,349186.624948,41867.216485
100669,edge510,VC05100037734,CONNECTED,2020-06-17 14:58:44.000,100.82.198.73,ACTIVE,STABLE,2023-01-22 06:20:27.000,74.49.143.204,26.140384812068525,7.1316847353618,117457.877378,25693.826769
100669,edge510,VC05100037734,CONNECTED,2020-06-17 14:58:44.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:20:27.000,207.219.150.146,40.876711538461535,14.3214,87.96382,160.525216
100669,edge510,VC05100037734,CONNECTED,2020-06-17 14:58:44.000,100.82.198.65,ACTIVE,STABLE,2023-01-22 06:20:27.000,74.49.159.204,26.156725184379155,7.897099746100834,284608.267173,35575.4021
100674,edge510,VC05100078120,CONNECTED,2020-06-10 17:34:45.000,207.229.38.110,ACTIVE,STABLE,2023-01-22 06:18:01.000,207.229.38.104,6.5,1.2,7992.280929,7575.932754
100674,edge510,VC05100078120,CONNECTED,2020-06-10 17:34:45.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:18:01.000,74.49.143.204,5.0,0.7,216697.539316,50611.687237
100677,edge510,VC05100029435,CONNECTED,2020-08-03 15:12:28.000,(450) 627-7223 - DSL Service [GE4.3001],ACTIVE,STABLE,2023-01-22 06:18:55.000,74.49.159.204,20.398,0.952,15046.68291,8634.762649
100677,edge510,VC05100029435,CONNECTED,2020-08-03 15:12:28.000,(450) 627-3254 - DSL Service [GE4.3002],ACTIVE,STABLE,2023-01-22 06:18:55.000,74.49.143.204,26.372,5.094404052443386,84259.890773,18259.516445
100677,edge510,VC05100029435,CONNECTED,2020-08-03 15:12:28.000,207.219.150.147,BACKUP,STANDBY,2023-01-22 06:18:55.000,207.219.150.144,23.992,8.105,66.756522,160.334266
100677,edge510,VC05100029435,CONNECTED,2020-08-03 15:12:28.000,(450) 627-4756 - DSL Service [GE3.0],ACTIVE,STABLE,2023-01-22 06:18:55.000,74.49.143.204,23.11,3.11,30295.610522,10983.355411
101200,edge510,VC05100031307,CONNECTED,2020-06-16 19:57:49.000,207.219.150.151,BACKUP,STANDBY,2023-01-22 06:17:50.000,207.219.150.151,39.309,4.972,180.884079,399.446676
101200,edge510,VC05100031307,CONNECTED,2020-06-16 19:57:49.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:17:50.000,74.49.159.204,26.141117499701775,10.997196111177383,20559.355894,13429.479503
101200,edge510,VC05100031307,CONNECTED,2020-06-16 19:57:49.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:17:50.000,74.49.159.204,26.14395300572519,6.658203959923664,181529.327881,27913.423586
101200,edge510,VC05100031307,CONNECTED,2020-06-16 19:57:49.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:17:50.000,74.49.143.204,26.11,8.109,169153.207328,33666.063061
101289,edge510,VC05100022213,CONNECTED,2020-06-08 18:33:29.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:19:58.000,74.49.159.204,25.308529250325,11.723675429726997,9631.006485,9811.133147
101289,edge510,VC05100022213,CONNECTED,2020-06-08 18:33:29.000,207.219.150.145,BACKUP,STANDBY,2023-01-22 06:19:58.000,207.219.150.146,63.79887377521614,19.042127377521616,1610.768903,1079.683696
101289,edge510,VC05100022213,CONNECTED,2020-06-08 18:33:29.000,DSL VID 3002,ACTIVE,STABLE,2023-01-22 06:19:58.000,74.49.143.204,1.058,0.151,2580.124974,2977.756106
101289,edge510,VC05100022213,CONNECTED,2020-06-08 18:33:29.000,DSL VID 3001,ACTIVE,STABLE,2023-01-22 06:19:58.000,74.49.159.204,26.31,11.019,19341.989605,9610.060585
101390,edge510,VC05100032447,CONNECTED,2020-06-22 15:10:24.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:20:01.000,74.49.143.204,26.11,9.11,34129.674112,6074.394761
101390,edge510,VC05100032447,CONNECTED,2020-06-22 15:10:24.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:20:01.000,207.219.150.145,11.922,15.916,12.302864,79.606039
101390,edge510,VC05100032447,CONNECTED,2020-06-22 15:10:24.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:01.000,74.49.143.204,26.123350797809,7.628,67685.140564,22841.347807
101390,edge510,VC05100032447,CONNECTED,2020-06-22 15:10:24.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:01.000,74.49.159.204,26.13062669683258,10.998,43266.758654,17213.98994
101646,edge510,VC05100038401,CONNECTED,2020-06-12 19:14:47.000,66.163.28.139,ACTIVE,STABLE,2023-01-18 17:39:42.000,74.49.143.204,6.213765077053756,0.679,27135.880697,10714.040683
101646,edge510,VC05100038401,CONNECTED,2020-06-12 19:14:47.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:19:39.000,74.49.174.204,12.09852054959624,0.682,251146.895361,34637.785927
101646,edge510,VC05100038401,CONNECTED,2020-06-12 19:14:47.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:19:39.000,74.49.143.204,48.82756285200719,45.03108352306771,173816.727347,24013.954128
101646,edge510,VC05100038401,CONNECTED,2020-06-12 19:14:47.000,207.219.150.147,ACTIVE,STABLE,2023-01-22 06:19:39.000,207.219.150.144,14.567255910987484,32.35021052631579,3304.378147,4731.655546
101678,edge510,VC05100033421,CONNECTED,2020-06-10 14:58:40.000,207.219.150.149,BACKUP,STANDBY,2023-01-22 06:19:26.000,207.219.150.149,67.352,20.249,4.200598,159.289858
101678,edge510,VC05100033421,CONNECTED,2020-06-10 14:58:40.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:19:26.000,66.163.28.139,26.153552307371058,6.196,19275.254438,3748.449671
101678,edge510,VC05100033421,CONNECTED,2020-06-10 14:58:40.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:19:26.000,66.163.28.139,25.27606626380496,3.9191848301729526,7266.102303,7555.50924
101678,edge510,VC05100033421,CONNECTED,2020-06-10 14:58:40.000,100.82.60.113,ACTIVE,STABLE,2023-01-22 06:19:26.000,100.82.60.113,27.34620652173913,6.8922228260869565,23201.286551,9207.909815
101721,edge510,VC05100033362,CONNECTED,2020-06-05 18:37:52.000,207.219.150.147,ACTIVE,STABLE,2023-01-22 06:17:24.000,207.219.150.150,45.67274644011009,16.18852525131642,7201.396252,14374.118137
101721,edge510,VC05100033362,CONNECTED,2020-06-05 18:37:52.000,74.49.143.204,ACTIVE,STABLE,2023-01-22 06:17:24.000,74.49.143.204,15.314551340354235,1.2097951172809958,442274.356657,58701.359073
101950,edge510,VC05100019485,CONNECTED,2020-06-05 15:25:06.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:04.000,74.49.143.204,26.045,7.86193952045807,196376.57267,34470.089564
101950,edge510,VC05100019485,CONNECTED,2020-06-05 15:25:06.000,207.219.150.146,BACKUP,STANDBY,2023-01-22 06:20:04.000,207.219.150.150,15.568,11.279,30.045462,61.226422
101950,edge510,VC05100019485,CONNECTED,2020-06-05 15:25:06.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:20:04.000,74.49.159.204,26.008883582089553,10.941779104477613,235362.125517,38980.377646
101950,edge510,VC05100019485,CONNECTED,2020-06-05 15:25:06.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:04.000,74.49.143.204,26.011,7.853992481203007,42876.68642,16063.539397
102140,edge510,VC05100023325,CONNECTED,2020-07-31 15:32:07.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:20:49.000,74.49.159.204,92.733518444666,92.37746061814558,1210.361881,762.316376
102140,edge510,VC05100023325,CONNECTED,2020-07-31 15:32:07.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:49.000,74.49.143.204,12.493532824973192,0.703,241143.293117,32951.286805
102140,edge510,VC05100023325,CONNECTED,2020-07-31 15:32:07.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:49.000,74.49.159.204,2.4082082687954247,0.706,10295.579601,11762.916762
102140,edge510,VC05100023325,CONNECTED,2020-07-31 15:32:07.000,207.219.150.147,ACTIVE,STABLE,2023-01-22 06:20:49.000,207.219.150.146,36.78141601724423,13.426989555702917,3390.463212,5304.04388
102158,edge510,VC05100022936,CONNECTED,2020-06-18 14:59:47.000,207.219.150.148,BACKUP,STANDBY,2023-01-22 06:19:52.000,207.219.150.150,64.096,16.871,5.969139,80.274917
102158,edge510,VC05100022936,CONNECTED,2020-06-18 14:59:47.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:19:52.000,74.49.159.204,26.11,2.11,64554.948186,11473.625236
102158,edge510,VC05100022936,CONNECTED,2020-06-18 14:59:47.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:19:52.000,74.49.143.204,26.13899583581202,3.9202427126710293,29806.12829,17804.891009
102158,edge510,VC05100022936,CONNECTED,2020-06-18 14:59:47.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:19:52.000,74.49.143.204,26.16723022010708,1.7521915526472338,73394.646338,14836.772564
102252,edge510,VC05100021403,CONNECTED,2020-06-11 18:12:07.000,66.163.28.139,ACTIVE,STABLE,2023-01-22 06:20:13.000,74.49.143.204,26.15193707462687,3.919,38022.8563,21174.681052
102252,edge510,VC05100021403,CONNECTED,2020-06-11 18:12:07.000,207.219.150.151,BACKUP,STANDBY,2023-01-22 06:20:13.000,207.219.150.148,15.35,3.042,2.236847,96.36728
102252,edge510,VC05100021403,CONNECTED,2020-06-11 18:12:07.000,66.163.28.139,ACTIVE,STABLE,2023-01-21 11:25:13.000,74.49.143.204,26.15703534328358,6.188682865671642,450667.58158,39595.326734
102252,edge510,VC05100021403,CONNECTED,2020-06-11 18:12:07.000,74.49.159.204,ACTIVE,STABLE,2023-01-22 06:20:13.000,74.49.159.204,25.11,5.11,200736.949907,21931.98429
