"Edge","Link","Interface","Outage Time","Recovery Time","Outage Duration"
"103881","GE4.3001","GE4","01/08/2023 12:44:54","01/08/2023 12:45:17","23.0"
"101631","66.163.28.139","GE1","01/08/2023 12:46:02","01/08/2023 12:46:11","9.0"
"101631","207.219.150.147","GE2","01/08/2023 12:46:02","01/08/2023 12:46:11","9.0"
"101631","66.163.28.139","GE2","01/08/2023 12:46:02","01/08/2023 12:46:11","9.0"
"101631","100.80.9.208","GE2","01/08/2023 12:46:02","01/08/2023 12:46:11","9.0"
"101490","207.219.150.151","GE2","01/08/2023 12:46:09","01/08/2023 12:46:24","15.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 12:46:54","01/08/2023 12:48:07","73.0"
"103229","Videotron 100/15M DHCP ","GE3","01/08/2023 12:47:39","01/08/2023 12:47:49","10.0"
"100637","66.163.28.139","GE4","01/08/2023 12:47:43","01/08/2023 12:47:50","7.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 12:48:21","01/08/2023 12:50:20","119.0"
"101631","100.80.9.208","GE2","01/08/2023 12:48:48","01/08/2023 12:48:56","8.0"
"102615","74.49.174.204","GE1","01/08/2023 12:48:56","01/08/2023 12:49:06","10.0"
"103040","LTE","GE6","01/08/2023 12:49:04","01/08/2023 12:49:12","8.0"
"101717","66.163.28.139 GE4","GE4","01/08/2023 12:49:42","01/08/2023 12:50:36","54.0"
"101711","74.49.159.204","GE1","01/08/2023 12:49:52","01/08/2023 12:50:30","38.0"
"103924","135.19.237.210","GE5","01/08/2023 12:49:59","01/08/2023 12:50:06","7.0"
"101646","66.163.28.139","GE4","01/08/2023 12:50:25","01/08/2023 13:01:30","665.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 12:50:35","01/08/2023 12:51:48","73.0"
"100637","66.163.28.139","GE4","01/08/2023 12:51:06","01/08/2023 12:51:10","4.0"
"101631","100.80.9.208","GE2","01/08/2023 12:51:06","01/08/2023 12:54:45","219.0"
"103881","GE4.3001","GE4","01/08/2023 12:51:08","01/08/2023 12:51:11","3.0"
"101631","66.163.28.139","GE2","01/08/2023 12:51:34","01/08/2023 12:52:41","67.0"
"103924","135.19.237.210","GE5","01/08/2023 12:51:36","01/08/2023 12:51:43","7.0"
"101525","DSL Service 9057909571 16/1M","GE5","01/08/2023 12:51:37","01/08/2023 12:52:50","73.0"
"101490","207.219.150.151","GE2","01/08/2023 12:51:43","01/08/2023 12:53:56","133.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 12:52:04","01/08/2023 12:54:08","124.0"
"100352","66.163.28.139","GE4","01/08/2023 12:52:09","01/08/2023 12:52:50","41.0"
"103924","135.19.237.210","GE5","01/08/2023 12:52:17","01/08/2023 12:52:20","3.0"
"103401","66.163.28.139","GE2","01/08/2023 12:52:23","01/08/2023 12:53:57","94.0"
"103881","GE4.3001","GE4","01/08/2023 12:52:31","01/08/2023 12:52:43","12.0"
"103412","207.229.38.104","GE4","01/08/2023 12:52:36","01/08/2023 12:52:52","16.0"
"102035","66.163.28.139","GE4","01/08/2023 12:52:49","01/08/2023 12:55:12","143.0"
"102035","74.49.159.204","GE3","01/08/2023 12:52:49","01/08/2023 12:55:24","155.0"
"102035","66.163.28.139","GE4","01/08/2023 12:52:49","01/08/2023 12:55:07","138.0"
"103924","135.19.237.210","GE5","01/08/2023 12:52:59","01/08/2023 12:53:43","44.0"
"101525","DSL Service 9057909571 16/1M","GE5","01/08/2023 12:53:24","01/08/2023 12:54:40","76.0"
"101704","66.163.28.139","GE5","01/08/2023 12:53:30","01/08/2023 12:57:21","231.0"
"106307","LTE","GE6","01/08/2023 12:53:40","01/08/2023 12:53:47","7.0"
"103881","GE4.3001","GE4","01/08/2023 12:54:00","01/08/2023 12:54:12","12.0"
"106308","LTE","GE6","01/08/2023 12:54:05","01/08/2023 12:54:12","7.0"
"101795","GoCo LTE","GE6","01/08/2023 12:54:09","01/08/2023 12:54:16","7.0"
"103924","135.19.237.210","GE5","01/08/2023 12:54:18","01/08/2023 12:54:46","28.0"
"107666","207.219.150.149","GE4","01/08/2023 12:54:19","01/08/2023 12:55:04","45.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 12:54:22","01/08/2023 12:55:38","76.0"
"103229","Videotron 100/15M DHCP ","GE3","01/08/2023 12:54:41","01/08/2023 12:55:11","30.0"
"101525","DSL Service 9057909571 16/1M","GE5","01/08/2023 12:55:14","01/08/2023 12:56:27","73.0"
"103924","207.219.150.149","GE6","01/08/2023 12:55:16","01/08/2023 12:55:53","37.0"
"101351","66.163.28.139","GE4","01/08/2023 12:55:18","01/08/2023 12:55:25","7.0"
"101351","66.163.28.139","GE4","01/08/2023 12:55:19","01/08/2023 12:55:25","6.0"
"101631","66.163.28.139","GE2","01/08/2023 12:55:31","01/08/2023 12:56:41","70.0"
"102035","207.219.150.144","GE4","01/08/2023 12:55:37","01/08/2023 12:55:37","0.0"
"101351","66.163.28.139","GE4","01/08/2023 12:55:38","01/08/2023 12:56:14","36.0"
"101795A","LTE","GE6","01/08/2023 12:55:40","01/08/2023 12:55:48","8.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 12:55:51","01/08/2023 12:57:57","126.0"
"103924","135.19.237.210","GE5","01/08/2023 12:55:58","01/08/2023 12:57:41","103.0"
"109027","207.219.150.150","GE4","01/08/2023 12:55:59","01/08/2023 12:58:44","165.0"
"106999","74.49.167.204","GE1","01/08/2023 12:56:11","01/08/2023 12:57:00","49.0"
"105236","74.49.167.204","GE3","01/08/2023 12:56:47","01/08/2023 12:56:54","7.0"
"104215","GoCo LTE Backup","GE6","01/08/2023 12:57:00","01/08/2023 12:57:07","7.0"
"100514","142.177.223.97","GE3","01/08/2023 12:57:07","01/08/2023 12:57:15","8.0"
"107623","207.219.150.149","GE2","01/08/2023 12:57:19","01/08/2023 12:58:04","45.0"
"103881","GE4.3001","GE4","01/08/2023 12:57:31","01/08/2023 12:57:41","10.0"
"101704","66.163.28.139","GE5","01/08/2023 12:57:40","01/08/2023 13:01:39","239.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 12:58:07","01/08/2023 12:59:20","73.0"
"103924","207.219.150.149","GE6","01/08/2023 12:58:11","01/08/2023 12:58:11","0.0"
"100189","74.49.159.204","GE1","01/08/2023 12:58:18","01/08/2023 13:07:49","571.0"
"103924","135.19.237.210","GE5","01/08/2023 12:58:25","01/08/2023 12:59:28","63.0"
"101525","DSL Service 9057909571 16/1M","GE5","01/08/2023 12:58:47","01/08/2023 13:00:07","80.0"
"103363","24.201.123.241","GE3","01/08/2023 12:59:16","01/08/2023 12:59:24","8.0"
"103881","GE4.3001","GE4","01/08/2023 12:59:30","01/08/2023 12:59:40","10.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 12:59:32","01/08/2023 13:01:35","123.0"
"101548","66.163.28.139","GE4","01/08/2023 12:59:35","01/08/2023 12:59:56","21.0"
"103924","207.219.150.149","GE6","01/08/2023 12:59:59","01/08/2023 12:59:59","0.0"
"100416","207.219.150.149","GE4","01/08/2023 13:00:01","01/08/2023 13:00:46","45.0"
"102667","174.93.148.129","GE3","01/08/2023 13:00:04","01/08/2023 13:00:11","7.0"
"103924","135.19.237.210","GE5","01/08/2023 13:00:07","01/08/2023 13:00:15","8.0"
"101525","DSL Service 9057909571 16/1M","GE5","01/08/2023 13:00:31","01/08/2023 13:01:51","80.0"
"100020","99.225.26.92","GE1","01/08/2023 13:00:34","01/08/2023 13:01:50","76.0"
"103924","135.19.237.210","GE5","01/08/2023 13:00:48","01/08/2023 13:01:00","12.0"
"105236","74.49.167.204","GE3","01/08/2023 13:01:00","01/08/2023 13:01:07","7.0"
"103229","Videotron 100/15M DHCP ","GE3","01/08/2023 13:01:00","01/08/2023 13:01:21","21.0"
"103363","24.201.123.241","GE3","01/08/2023 13:01:05","01/08/2023 13:01:07","2.0"
"100637","66.163.28.139","GE4","01/08/2023 13:01:23","01/08/2023 13:01:30","7.0"
"103924","135.19.237.210","GE5","01/08/2023 13:01:37","01/08/2023 13:02:17","40.0"
"103125","GoCo LTE Wireless","GE2","01/08/2023 13:01:42","01/08/2023 13:02:42","60.0"
"103363","24.201.123.241","GE3","01/08/2023 13:01:57","01/08/2023 13:02:30","33.0"
"100524","LTE","GE6","01/08/2023 13:01:58","01/08/2023 13:02:16","18.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:01:59","01/08/2023 13:03:13","74.0"
"100020","207.219.150.146","GE2","01/08/2023 13:02:21","01/08/2023 13:02:21","0.0"
"103881","GE4.3001","GE4","01/08/2023 13:02:22","01/08/2023 13:02:59","37.0"
"101704","66.163.28.139","GE5","01/08/2023 13:02:52","01/08/2023 13:05:06","134.0"
"103924","135.19.237.210","GE5","01/08/2023 13:03:07","01/08/2023 13:03:19","12.0"
"100962","207.219.150.150","GE2","01/08/2023 13:03:23","01/08/2023 13:03:24","1.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:03:39","01/08/2023 13:05:32","113.0"
"103924","207.219.150.149","GE6","01/08/2023 13:03:49","01/08/2023 13:03:58","9.0"
"101124","66.163.28.139","GE2","01/08/2023 13:04:39","01/08/2023 13:05:18","39.0"
"103924","135.19.237.210","GE5","01/08/2023 13:04:50","01/08/2023 13:04:55","5.0"
"100238","ADSL 905-664-2017 | 6Mbps","GE4","01/08/2023 13:04:58","01/08/2023 13:44:51","2393.0"
"103881","GE4.3001","GE4","01/08/2023 13:05:04","01/08/2023 13:05:26","22.0"
"101704","66.163.28.139","GE5","01/08/2023 13:05:37","01/08/2023 13:07:15","98.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:05:50","01/08/2023 13:07:03","73.0"
"103363","24.201.123.241","GE3","01/08/2023 13:06:22","01/08/2023 13:06:40","18.0"
"103881","GE4.3001","GE4","01/08/2023 13:06:47","01/08/2023 13:07:03","16.0"
"108469","GoCo LTE","GE6","01/08/2023 13:07:07","01/08/2023 13:07:52","45.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:07:15","01/08/2023 13:09:16","121.0"
"100637","66.163.28.139","GE4","01/08/2023 13:07:19","01/08/2023 13:07:24","5.0"
"106397","3G backup link","GE2","01/08/2023 13:07:33","01/08/2023 13:07:34","1.0"
"101704","66.163.28.139","GE5","01/08/2023 13:07:44","01/08/2023 13:13:00","316.0"
"103924","135.19.237.210","GE5","01/08/2023 13:07:56","01/08/2023 13:08:18","22.0"
"103363","24.201.123.241","GE3","01/08/2023 13:08:13","01/08/2023 13:08:42","29.0"
"107666","207.219.150.149","GE4","01/08/2023 13:08:19","01/08/2023 13:08:34","15.0"
"104708","142.217.12.55","GE4","01/08/2023 13:08:20","01/08/2023 15:08:12","7192.0"
"100979","DSL 905-883-5218","GE3","01/08/2023 13:08:47","01/08/2023 13:10:42","115.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:09:33","01/08/2023 13:10:46","73.0"
"102586","207.219.150.145","GE6","01/08/2023 13:09:50","01/08/2023 13:10:53","63.0"
"103363","24.201.123.241","GE3","01/08/2023 13:10:05","01/08/2023 13:10:32","27.0"
"101490","207.219.150.151","GE2","01/08/2023 13:10:13","01/08/2023 13:10:25","12.0"
"100153","66.163.28.139","GE6","01/08/2023 13:10:52","01/08/2023 13:11:37","45.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:10:58","01/08/2023 13:13:02","124.0"
"103363","24.201.123.241","GE3","01/08/2023 13:11:25","01/08/2023 13:11:38","13.0"
"103924","135.19.237.210","GE5","01/08/2023 13:11:37","01/08/2023 13:12:14","37.0"
"103881","GE4.3001","GE4","01/08/2023 13:12:16","01/08/2023 13:12:20","4.0"
"103881","GE4.3001","GE4","01/08/2023 13:12:36","01/08/2023 13:12:50","14.0"
"103363","24.201.123.241","GE3","01/08/2023 13:12:38","01/08/2023 13:12:52","14.0"
"101852","207.219.150.150","GE2","01/08/2023 13:12:45","01/08/2023 13:12:50","5.0"
"101619","VID 3001","GE4","01/08/2023 13:12:49","01/08/2023 13:13:30","41.0"
"103924","135.19.237.210","GE5","01/08/2023 13:13:00","01/08/2023 13:13:14","14.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:13:18","01/08/2023 13:14:33","75.0"
"103881","GE4.3001","GE4","01/08/2023 13:13:23","01/08/2023 13:13:31","8.0"
"103363","24.201.123.241","GE3","01/08/2023 13:13:28","01/08/2023 13:13:55","27.0"
"103924","135.19.237.210","GE5","01/08/2023 13:13:58","01/08/2023 13:14:16","18.0"
"103363","207.219.150.148","GE4","01/08/2023 13:14:25","01/08/2023 13:14:25","0.0"
"101619","VID 3001","GE4","01/08/2023 13:14:32","01/08/2023 13:15:20","48.0"
"103363","24.201.123.241","GE3","01/08/2023 13:14:40","01/08/2023 13:15:05","25.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:14:45","01/08/2023 13:16:50","125.0"
"103924","207.219.150.149","GE6","01/08/2023 13:14:46","01/08/2023 13:17:33","167.0"
"101351","66.163.28.139","GE4","01/08/2023 13:15:17","01/08/2023 13:15:25","8.0"
"101351","66.163.28.139","GE4","01/08/2023 13:15:20","01/08/2023 13:15:25","5.0"
"101351","66.163.28.139","GE4","01/08/2023 13:15:41","01/08/2023 13:16:17","36.0"
"101351","66.163.28.139","GE4","01/08/2023 13:15:41","01/08/2023 13:16:18","37.0"
"101619","VID 3001","GE4","01/08/2023 13:16:02","01/08/2023 13:16:48","46.0"
"100637","66.163.28.139","GE4","01/08/2023 13:16:13","01/08/2023 13:16:20","7.0"
"103363","24.201.123.241","GE3","01/08/2023 13:16:16","01/08/2023 13:16:41","25.0"
"101704","66.163.28.139","GE5","01/08/2023 13:16:17","01/08/2023 13:18:04","107.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:16:59","01/08/2023 13:18:12","73.0"
"101631","100.80.9.208","GE2","01/08/2023 13:17:31","01/08/2023 13:19:04","93.0"
"103924","135.19.237.210","GE5","01/08/2023 13:17:38","01/08/2023 13:18:54","76.0"
"101619","VID 3001","GE4","01/08/2023 13:17:43","01/08/2023 13:19:41","118.0"
"101796","Goco LTE Backup","GE6","01/08/2023 13:17:51","01/08/2023 13:17:59","8.0"
"101796","Bell DSL 7055601706","GE5","01/08/2023 13:17:51","01/08/2023 13:17:59","8.0"
"103363","24.201.123.241","GE3","01/08/2023 13:18:00","01/08/2023 13:18:15","15.0"
"102112","72.38.11.95","GE1","01/08/2023 13:18:23","01/08/2023 13:18:30","7.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:18:28","01/08/2023 13:20:33","125.0"
"103881","GE4.3001","GE4","01/08/2023 13:18:44","01/08/2023 13:19:07","23.0"
"103363","24.201.123.241","GE3","01/08/2023 13:19:04","01/08/2023 13:19:04","0.0"
"103924","207.219.150.149","GE6","01/08/2023 13:19:24","01/08/2023 13:19:47","23.0"
"103363","207.219.150.148","GE4","01/08/2023 13:19:34","01/08/2023 13:19:34","0.0"
"101852","207.219.150.150","GE2","01/08/2023 13:19:44","01/08/2023 13:19:46","2.0"
"103924","135.19.237.210","GE5","01/08/2023 13:19:52","01/08/2023 13:20:20","28.0"
"102696","207.219.150.145","GE4","01/08/2023 13:19:53","01/08/2023 13:20:01","8.0"
"102696","66.163.27.153","GE3","01/08/2023 13:19:53","01/08/2023 13:20:01","8.0"
"103881","GE4.3001","GE4","01/08/2023 13:20:06","01/08/2023 13:20:13","7.0"
"103363","24.201.123.241","GE3","01/08/2023 13:20:09","01/08/2023 13:20:10","1.0"
"103881","GE4.3001","GE4","01/08/2023 13:20:23","01/08/2023 13:20:39","16.0"
"103363","24.201.123.241","GE3","01/08/2023 13:20:47","01/08/2023 13:21:53","66.0"
"102558","184.94.187.114","GE5","01/08/2023 13:20:48","01/08/2023 13:20:55","7.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:20:58","01/08/2023 13:22:11","73.0"
"105236","74.49.167.204","GE3","01/08/2023 13:21:25","01/08/2023 13:21:32","7.0"
"102432","66.163.28.139","GE3","01/08/2023 13:21:25","01/08/2023 13:23:04","99.0"
"101631","100.80.9.208","GE2","01/08/2023 13:21:27","01/08/2023 13:23:15","108.0"
"103924","135.19.237.210","GE5","01/08/2023 13:21:45","01/08/2023 13:22:11","26.0"
"100352","66.163.28.139","GE4","01/08/2023 13:22:20","01/08/2023 13:23:02","42.0"
"103363","207.219.150.148","GE4","01/08/2023 13:22:23","01/08/2023 14:19:15","3412.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:22:32","01/08/2023 13:24:26","114.0"
"101631","66.163.28.139","GE2","01/08/2023 13:23:15","01/08/2023 13:24:24","69.0"
"103924","135.19.237.210","GE5","01/08/2023 13:23:21","01/08/2023 13:23:41","20.0"
"103881","GE4.3001","GE4","01/08/2023 13:23:34","01/08/2023 13:24:14","40.0"
"102432","66.163.28.139","GE3","01/08/2023 13:23:36","01/08/2023 13:26:31","175.0"
"101619","VID 3001","GE4","01/08/2023 13:23:37","01/08/2023 13:24:25","48.0"
"104215","GoCo LTE Backup","GE6","01/08/2023 13:23:56","01/08/2023 13:24:04","8.0"
"103924","135.19.237.210","GE5","01/08/2023 13:24:15","01/08/2023 13:25:16","61.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:24:47","01/08/2023 13:26:00","73.0"
"102733","207.219.150.144","GE6","01/08/2023 13:24:57","01/08/2023 13:25:42","45.0"
"107623","207.219.150.149","GE2","01/08/2023 13:25:20","01/08/2023 13:25:38","18.0"
"103881","GE4.3001","GE4","01/08/2023 13:25:29","01/08/2023 13:25:41","12.0"
"103924","207.219.150.149","GE6","01/08/2023 13:25:47","01/08/2023 13:28:23","156.0"
"106954","207.219.150.146","GE2","01/08/2023 13:26:00","01/08/2023 13:31:12","312.0"
"109027","207.219.150.150","GE4","01/08/2023 13:26:00","01/08/2023 13:28:15","135.0"
"101619","VID 3001","GE4","01/08/2023 13:26:25","01/08/2023 13:43:22","1017.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:26:28","01/08/2023 13:28:21","113.0"
"101631","66.163.28.139","GE2","01/08/2023 13:27:13","01/08/2023 13:28:18","65.0"
"102733","207.219.150.144","GE6","01/08/2023 13:27:27","01/08/2023 13:51:48","1461.0"
"101704","66.163.28.139","GE5","01/08/2023 13:28:20","01/08/2023 13:30:01","101.0"
"103924","135.19.237.210","GE5","01/08/2023 13:28:24","01/08/2023 13:28:30","6.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:28:38","01/08/2023 13:29:51","73.0"
"107623","207.219.150.149","GE2","01/08/2023 13:28:50","01/08/2023 13:29:05","15.0"
"103924","135.19.237.210","GE5","01/08/2023 13:29:09","01/08/2023 13:29:58","49.0"
"102059","66.163.28.139","GE3","01/08/2023 13:29:48","01/08/2023 13:54:19","1471.0"
"102432","66.163.28.139","GE3","01/08/2023 13:30:03","01/08/2023 13:30:15","12.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:30:09","01/08/2023 13:32:10","121.0"
"101704","66.163.28.139","GE5","01/08/2023 13:30:23","01/08/2023 13:32:44","141.0"
"108114","216.21.135.198","GE3","01/08/2023 13:30:38","01/08/2023 13:30:45","7.0"
"100637","66.163.28.139","GE4","01/08/2023 13:30:40","01/08/2023 13:30:47","7.0"
"103924","135.19.237.210","GE5","01/08/2023 13:30:45","01/08/2023 13:30:55","10.0"
"107623","207.219.150.149","GE2","01/08/2023 13:30:50","01/08/2023 13:31:35","45.0"
"109412","GoCo LTE ","GE6","01/08/2023 13:31:01","01/08/2023 13:38:13","432.0"
"103852","207.219.150.147","GE6","01/08/2023 13:31:19","01/08/2023 13:31:19","0.0"
"102953","96.22.203.8","GE1","01/08/2023 13:31:34","01/08/2023 13:34:00","146.0"
"103924","135.19.237.210","GE5","01/08/2023 13:31:40","01/08/2023 13:31:45","5.0"
"101789","74.49.159.204","GE3","01/08/2023 13:31:53","01/08/2023 13:32:32","39.0"
"100189","74.49.159.204","GE1","01/08/2023 13:31:58","01/08/2023 13:33:26","88.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:32:20","01/08/2023 13:33:35","75.0"
"103924","135.19.237.210","GE5","01/08/2023 13:32:22","01/08/2023 13:32:59","37.0"
"106954","207.219.150.146","GE2","01/08/2023 13:32:57","01/08/2023 13:33:40","43.0"
"101631","100.80.9.208","GE2","01/08/2023 13:33:12","01/08/2023 13:34:50","98.0"
"102646","207.219.150.150","GE4","01/08/2023 13:33:13","01/08/2023 13:33:58","45.0"
"103924","207.219.150.149","GE6","01/08/2023 13:33:41","01/08/2023 13:33:41","0.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:33:46","01/08/2023 13:35:51","125.0"
"100249","100.82.189.193","GE4","01/08/2023 13:33:55","01/08/2023 13:35:38","103.0"
"100249","100.82.189.177","GE3","01/08/2023 13:33:59","01/08/2023 13:35:22","83.0"
"102953","207.219.150.151","GE2","01/08/2023 13:34:31","01/08/2023 13:34:31","0.0"
"102212","100.66.100.97","GE3","01/08/2023 13:34:52","01/08/2023 13:35:00","8.0"
"102212","207.219.150.145","GE4","01/08/2023 13:34:52","01/08/2023 13:35:00","8.0"
"102212","216.21.135.198 3001","GE4","01/08/2023 13:34:52","01/08/2023 13:35:00","8.0"
"101351","66.163.28.139","GE4","01/08/2023 13:35:35","01/08/2023 13:35:42","7.0"
"101351","66.163.28.139","GE4","01/08/2023 13:35:36","01/08/2023 13:35:42","6.0"
"101351","66.163.28.139","GE4","01/08/2023 13:35:54","01/08/2023 13:36:30","36.0"
"101351","66.163.28.139","GE4","01/08/2023 13:35:55","01/08/2023 13:36:31","36.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:36:06","01/08/2023 13:37:19","73.0"
"108536","Rogers 150/20M","GE5","01/08/2023 13:36:23","01/08/2023 13:36:23","0.0"
"102195","Rogers 150/20","GE3","01/08/2023 13:36:37","01/08/2023 13:38:07","90.0"
"103924","135.19.237.210","GE5","01/08/2023 13:37:25","01/08/2023 13:39:51","146.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:37:32","01/08/2023 13:39:38","126.0"
"106397","3G backup link","GE2","01/08/2023 13:37:45","01/08/2023 13:37:48","3.0"
"103881","GE4.3001","GE4","01/08/2023 13:38:02","01/08/2023 13:38:32","30.0"
"101850","66.163.28.139 905-846-5923","GE6","01/08/2023 13:38:23","01/08/2023 13:39:10","47.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:39:53","01/08/2023 13:41:08","75.0"
"109412","GoCo LTE ","GE6","01/08/2023 13:39:58","01/08/2023 13:42:43","165.0"
"106954","207.219.150.146","GE2","01/08/2023 13:40:26","01/08/2023 13:40:40","14.0"
"103924","135.19.237.210","GE5","01/08/2023 13:40:31","01/08/2023 13:40:53","22.0"
"102458","74.49.143.204","GE1","01/08/2023 13:40:35","01/08/2023 13:40:42","7.0"
"102458","66.163.28.139","GE2","01/08/2023 13:40:35","01/08/2023 13:40:42","7.0"
"102458","66.163.28.139","GE2","01/08/2023 13:40:35","01/08/2023 13:40:42","7.0"
"102458","GoCo LTE Wireless","GE2","01/08/2023 13:40:35","01/08/2023 13:40:42","7.0"
"105236","74.49.167.204","GE3","01/08/2023 13:41:11","01/08/2023 13:41:18","7.0"
"103614","207.219.150.150","GE6","01/08/2023 13:41:12","01/08/2023 13:41:54","42.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:41:20","01/08/2023 13:43:27","127.0"
"103924","207.219.150.149","GE6","01/08/2023 13:41:23","01/08/2023 13:41:24","1.0"
"103924","135.19.237.210","GE5","01/08/2023 13:41:35","01/08/2023 13:42:54","79.0"
"102646","207.219.150.150","GE4","01/08/2023 13:41:44","01/08/2023 13:41:59","15.0"
"101797","Bell ADSL - 25/10M - (905) 845-3932","GE4","01/08/2023 13:42:18","01/08/2023 13:42:26","8.0"
"101797","Bell ADSL - 25/10 - (905) 845-9008","GE3","01/08/2023 13:42:18","01/08/2023 13:42:26","8.0"
"103614","207.219.150.150","GE6","01/08/2023 13:42:22","01/08/2023 13:44:46","144.0"
"106954","207.219.150.146","GE2","01/08/2023 13:42:56","01/08/2023 13:43:11","15.0"
"103924","207.219.150.149","GE6","01/08/2023 13:43:24","01/08/2023 13:43:33","9.0"
"103924","135.19.237.210","GE5","01/08/2023 13:43:33","01/08/2023 13:43:40","7.0"
"101619","VID 3001","GE4","01/08/2023 13:43:35","01/08/2023 13:47:24","229.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:43:54","01/08/2023 13:45:09","75.0"
"107666","207.219.150.149","GE4","01/08/2023 13:44:20","01/08/2023 13:45:05","45.0"
"103924","135.19.237.210","GE5","01/08/2023 13:44:24","01/08/2023 13:44:34","10.0"
"106999","74.49.167.204","GE1","01/08/2023 13:44:54","01/08/2023 13:46:06","72.0"
"109412","GoCo LTE ","GE6","01/08/2023 13:44:58","01/08/2023 13:47:13","135.0"
"103924","135.19.237.210","GE5","01/08/2023 13:45:13","01/08/2023 13:46:47","94.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:45:22","01/08/2023 13:47:20","118.0"
"100238","ADSL 905-664-2017 | 6Mbps","GE4","01/08/2023 13:45:24","01/08/2023 14:20:14","2090.0"
"106954","207.219.150.146","GE2","01/08/2023 13:45:27","01/08/2023 13:46:10","43.0"
"103614","207.219.150.150","GE6","01/08/2023 13:45:50","01/08/2023 13:46:05","15.0"
"102432","66.163.28.139","GE3","01/08/2023 13:45:55","01/08/2023 13:47:10","75.0"
"100778","74.198.90.67","GE4","01/08/2023 13:46:03","01/08/2023 13:46:46","43.0"
"106999","74.49.167.204","GE1","01/08/2023 13:46:14","01/08/2023 13:46:27","13.0"
"101631","66.163.28.139","GE2","01/08/2023 13:46:23","01/08/2023 13:46:30","7.0"
"102528","Rogers 150/20M - 240792135407 ","GE1","01/08/2023 13:46:24","01/08/2023 13:46:31","7.0"
"106999","74.49.167.204","GE1","01/08/2023 13:46:43","01/08/2023 13:47:22","39.0"
"102644","66.163.28.139","GE2","01/08/2023 13:46:49","01/08/2023 13:47:01","12.0"
"103924","207.219.150.149","GE6","01/08/2023 13:47:20","01/08/2023 13:47:20","0.0"
"109027","207.219.150.150","GE4","01/08/2023 13:47:31","01/08/2023 13:49:46","135.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:47:32","01/08/2023 13:48:50","78.0"
"103924","135.19.237.210","GE5","01/08/2023 13:47:59","01/08/2023 13:48:24","25.0"
"101619","VID 3001","GE4","01/08/2023 13:48:35","01/08/2023 13:59:24","649.0"
"105236","74.49.167.204","GE3","01/08/2023 13:48:50","01/08/2023 13:48:57","7.0"
"106954","207.219.150.146","GE2","01/08/2023 13:48:55","01/08/2023 13:50:38","103.0"
"101627","66.163.28.139 - 905-985-7683","GE6","01/08/2023 13:49:02","01/08/2023 13:51:04","122.0"
"103924","135.19.237.210","GE5","01/08/2023 13:49:21","01/08/2023 13:50:45","84.0"
"100637","66.163.28.139","GE4","01/08/2023 13:49:26","01/08/2023 13:49:30","4.0"
"103159","66.163.28.139","GE4","01/08/2023 13:50:34","01/08/2023 13:50:41","7.0"
"103159","66.163.28.139","GE3","01/08/2023 13:50:34","01/08/2023 13:50:41","7.0"
"103159","66.163.28.139","GE4","01/08/2023 13:50:34","01/08/2023 13:50:41","7.0"
"109412","GoCo LTE ","GE6","01/08/2023 13:51:01","01/08/2023 13:52:14","73.0"
